tag	karray	ϵs	psi
3	-0.059	14.541392715148383	51
3	-0.058	14.292279291243421	51
3	-0.057	14.032708474899232	51
3	-0.056	13.769260210514199	51
3	-0.055	13.504724787428922	51
3	-0.054	13.240832889384599	51
3	-0.053	12.982373647174327	51
3	-0.052	12.862812944451596	51
3	-0.051	12.85234167089506	51
3	-0.05	12.848965307430039	51
3	-0.049	12.660737876287858	51
3	-0.048	12.467432866363497	51
3	-0.047	12.337255336524247	51
3	-0.046	12.231195018315578	51
3	-0.045	12.062934021056726	51
3	-0.044	11.877466686282892	51
3	-0.043	11.693573173370375	51
3	-0.042	11.514889907227332	51
3	-0.041	11.342393720368737	51
3	-0.04	11.177213281287967	51
3	-0.039	11.021706767317271	51
3	-0.038	10.880657474483215	51
3	-0.037	10.76235961933056	51
3	-0.036	10.614730031689167	51
3	-0.035	10.57446589920988	51
3	-0.034	10.607473023945083	51
3	-0.033	10.619036897702685	51
3	-0.032	10.550782594268894	51
3	-0.031	10.378641026704127	51
3	-0.03	10.201089272496981	51
3	-0.029	10.023057017875088	51
3	-0.028	9.816085023629862	51
3	-0.027	9.588831874988449	51
3	-0.026	9.370897182095042	51
3	-0.025	9.192507375416746	51
3	-0.024	9.172421813855493	51
3	-0.023	9.063124078445503	51
3	-0.022	8.954785405306907	51
3	-0.021	8.883251543497929	51
3	-0.02	8.839759797066693	51
3	-0.019	8.691680212112226	51
3	-0.018	8.514231477272002	51
3	-0.017	8.339980751082898	51
3	-0.016	8.171149245679144	51
3	-0.015	8.02314623490872	51
3	-0.014	7.8887813342518935	51
3	-0.013	7.7198082076190815	51
3	-0.012	7.582489485149771	51
3	-0.011	7.476565275873577	51
3	-0.01	7.389709431731544	51
3	-0.009	7.296316140286278	51
3	-0.008	7.191798412387853	51
3	-0.007	7.127976872367205	51
3	-0.006	7.110173615688806	51
3	-0.005	7.108628212549033	51
3	-0.004	7.111566395874701	51
3	-0.003	7.115349156192503	51
3	-0.002	7.118605266009902	51
3	-0.001	7.120733252018818	51
3	0.0	7.121468046362909	51
3	0.001	7.120733167407576	51
3	0.002	7.118605185423936	51
3	0.003	7.115349085749374	51
3	0.004	7.111566517505826	51
3	0.005	7.108628227417788	51
3	0.006	7.110173539143447	51
3	0.007	7.127976538331005	51
3	0.008	7.191798427556233	51
3	0.009	7.296316070826081	51
3	0.01	7.389709556121127	51
3	0.011	7.476565413621613	51
3	0.012	7.5824897215827685	51
3	0.013	7.719808380934135	51
3	0.014	7.888781410055633	51
3	0.015	8.02314603204048	51
3	0.016	8.171149260765398	51
3	0.017	8.33998090176851	51
3	0.018	8.514231414564394	51
3	0.019	8.6916804285904	51
3	0.02	8.839760220417409	51
3	0.021	8.883251883803338	51
3	0.022	8.954778490729804	51
3	0.023	9.063126473080477	51
3	0.024	9.172436399718162	51
3	0.025	9.192509642146574	51
3	0.026	9.370897468502587	51
3	0.027	9.588829765976074	51
3	0.028	9.816085217516713	51
3	0.029	10.023056921780821	51
3	0.03	10.20108896927369	51
3	0.031	10.378640705414487	51
3	0.032	10.550782884425052	51
3	0.033	10.61903747228606	51
3	0.034	10.607472946199742	51
3	0.035	10.5744657580021	51
3	0.036	10.614730118632462	51
3	0.037	10.762359750420833	51
3	0.038	10.880657522728393	51
3	0.039	11.021706908345768	51
3	0.04	11.177213522030039	51
3	0.041	11.342393674991326	51
3	0.042	11.514887176086338	51
3	0.043	11.693573041160858	51
3	0.044	11.877466692453597	51
3	0.045	12.06293397043287	51
3	0.046	12.231195219579854	51
3	0.047	12.337255689550368	51
3	0.048	12.467432980150122	51
3	0.049	12.660737961355577	51
3	0.05	12.848965260019662	51
3	0.051	12.852341846778447	51
3	0.052	12.862812902069013	51
3	0.053	12.982373557523681	51
3	0.054	13.24083292140979	51
3	0.055	13.504724848052115	51
3	0.056	13.769260214825346	51
3	0.057	14.032708378097134	51
3	0.058	14.292279363635497	51
3	0.059	14.541392754331019	51
3	0.06	14.762574201036827	51
3	0.061	14.923301310105401	51
3	0.062	15.019331927670269	51
3	0.063	15.084752037165275	51
3	0.064	15.141659737188089	51
3	0.065	15.198694006355554	51
3	0.066	15.25965430604528	51
3	0.067	15.501449035778508	51
3	0.068	15.767056484458944	51
3	0.069	16.0325886831219	51
3	0.07	16.290381613759752	51
3	0.071	16.446231252741253	51
3	0.072	16.532946968070583	51
3	0.073	16.617862321881436	51
3	0.074	16.70573331807355	51
3	0.075	16.79782637363177	51
3	0.076	16.927539793749027	51
3	0.077	17.166951804242604	51
3	0.078	17.410003917826163	51
3	0.079	17.656058650216508	51
3	0.08	17.905029323786426	51
3	0.081	18.15686595051918	51
3	0.082	18.411528147113145	51
3	0.083	18.66897328051558	51
3	0.084	18.929161404501958	51
3	0.085	19.192043038658607	51
3	0.086	19.45756681202563	51
3	0.087	19.725677073709136	51
3	0.088	19.99631183539456	51
3	0.089	20.26940403876939	51
3	0.09	20.54488243312542	51
3	0.091	20.82267482979154	51
3	0.092	21.10270606502861	51
3	0.093	21.38489888570955	51
3	0.094	21.6691732620199	51
3	0.095	21.955439085295417	51
3	0.096	22.243584749531557	51
3	0.097	22.533380913149383	51
3	0.098	22.82312817104482	51
3	0.099	23.08505402164326	51
3	0.1	23.33643113881194	51
3	0.101	23.592784159815587	51
3	0.102	23.85459937616561	51
3	0.103	24.121906230381004	51
3	0.104	24.394677996656778	51
3	0.105	24.672866346080266	51
3	0.106	24.956423312104583	51
3	0.107	25.24529055883512	51
3	0.108	25.53939768861709	51
3	0.109	25.838643367385963	51
3	0.11	26.14288214096108	51
3	0.111	26.45193879645468	51
3	0.112	26.76568490420974	51
3	0.113	27.084085400688373	51
3	0.114	27.407174769500234	51
3	0.115	27.734978618962675	51
3	0.116	28.067475727862703	51
3	0.117	28.40461082702075	51
3	0.118	28.7463092181172	51
3	0.119	29.092492658643145	51
3	0.12	29.443086162476877	51
3	0.121	29.798014321789935	51
3	0.122	30.157204621260945	51
3	0.123	30.52057763210785	51
3	0.124	30.887927578086213	51
3	0.125	31.236075226036952	51
3	0.126	31.577979620317205	51
3	0.127	31.922502266824964	51
3	0.128	32.26977099434095	51
3	0.129	32.61993640001583	51
3	0.13	32.97318285745521	51
3	0.131	33.32971030678861	51
3	0.132	33.68969267501793	51
3	0.133	34.05322037996478	51
3	0.134	34.42025807021563	51
3	0.135	34.79061380826212	51
3	0.136	35.16395646489399	51
3	0.137	35.53986560694249	51
3	0.138	35.91789391634671	51
3	0.139	36.2976252591311	51
3	0.14	36.67872213945265	51
3	0.141	37.060947396112105	51
3	0.142	37.44416433757887	51
3	0.143	37.828323868382206	51
3	0.144	38.21343709627394	51
3	0.145	38.59955411179474	51
3	0.146	38.98674081088767	51
3	0.147	39.375070458447574	51
3	0.148	39.764608527594035	51
3	0.149	40.15541636675494	51
3	0.15	40.5475443947221	51
3	-0.15	41.182536756192796	52
3	-0.149	40.744509501491535	52
3	-0.148	40.31022051840816	52
3	-0.147	39.87980540971594	52
3	-0.146	39.453411140312866	52
3	-0.145	39.03120189385363	52
3	-0.144	38.613349048065615	52
3	-0.143	38.200030502918686	52
3	-0.142	37.79141415451499	52
3	-0.141	37.38764366093043	52
3	-0.14	36.98881371535567	52
3	-0.139	36.59495079379565	52
3	-0.138	36.20599450708745	52
3	-0.137	35.821794826802716	52
3	-0.136	35.44212361095201	52
3	-0.135	35.06668785717918	52
3	-0.134	34.695125733965895	52
3	-0.133	34.3268387780765	52
3	-0.132	33.958190365641876	52
3	-0.131	33.56945946050019	52
3	-0.13	33.17586194415432	52
3	-0.129	32.785217490733785	52
3	-0.128	32.39814440252652	52
3	-0.127	32.014816935488355	52
3	-0.126	31.6353379025611	52
3	-0.125	31.259814594950672	52
3	-0.124	30.897128585017104	52
3	-0.123	30.56029490147608	52
3	-0.122	30.226225968746544	52
3	-0.121	29.894836016528473	52
3	-0.12	29.566186054591615	52
3	-0.119	29.240353413437102	52
3	-0.118	28.917414116508226	52
3	-0.117	28.597420188589275	52
3	-0.116	28.280381383016387	52
3	-0.115	27.966235759745153	52
3	-0.114	27.654813672536392	52
3	-0.113	27.345821332186237	52
3	-0.112	27.038834331589673	52
3	-0.111	26.733334685361708	52
3	-0.11	26.42880233873485	52
3	-0.109	26.124817595245332	52
3	-0.108	25.821149934460557	52
3	-0.107	25.517762597284356	52
3	-0.106	25.214764916377224	52
3	-0.105	24.91234321368073	52
3	-0.104	24.610708049043506	52
3	-0.103	24.310057113056136	52
3	-0.102	24.01057660870114	52
3	-0.101	23.71243807792283	52
3	-0.1	23.415855326735677	52
3	-0.099	23.1214697450037	52
3	-0.098	22.84495262713183	52
3	-0.097	22.603699681755437	52
3	-0.096	22.37005011383518	52
3	-0.095	22.142397066304483	52
3	-0.094	21.920588562478294	52
3	-0.093	21.704560824526272	52
3	-0.092	21.494241671948217	52
3	-0.091	21.289513224768196	52
3	-0.09	21.090181188215087	52
3	-0.089	20.89592346849492	52
3	-0.088	20.70619789412535	52
3	-0.087	20.52007162921167	52
3	-0.086	20.335877702810123	52
3	-0.085	20.15057357845675	52
3	-0.084	19.95879415494619	52
3	-0.083	19.752793692965216	52
3	-0.082	19.526429504224154	52
3	-0.081	19.28078750901335	52
3	-0.08	19.022026236909902	52
3	-0.079	18.755786058984075	52
3	-0.078	18.48558949218342	52
3	-0.077	18.213434178302474	52
3	-0.076	17.940471146380354	52
3	-0.075	17.667409787602253	52
3	-0.074	17.39474632628056	52
3	-0.073	17.122946159133065	52
3	-0.072	16.852821976300184	52
3	-0.071	16.58843950447759	52
3	-0.07	16.39594482594473	52
3	-0.069	16.306040147532528	52
3	-0.068	16.22068124465398	52
3	-0.067	16.125338017341704	52
3	-0.066	16.00897025014935	52
3	-0.065	15.863476246763138	52
3	-0.064	15.691209752060068	52
3	-0.063	15.501440703086214	52
3	-0.062	15.302172598824852	52
3	-0.061	15.098132946741577	52
3	-0.06	14.892083145202985	52
3	-0.059	14.685713728572036	52
3	-0.058	14.479623581138357	52
3	-0.057	14.274176779835381	52
3	-0.056	14.069637639829843	52
3	-0.055	13.866135087769049	52
3	-0.054	13.663688016141592	52
3	-0.053	13.46220840066884	52
3	-0.052	13.261488658292198	52
3	-0.051	13.061193828044228	52
3	-0.05	12.861027690422434	52
3	-0.049	12.848410755512862	52
3	-0.048	12.838629870692023	52
3	-0.047	12.643962571639767	52
3	-0.046	12.529815426742411	52
3	-0.045	12.512229943279726	52
3	-0.044	12.530672873810136	52
3	-0.043	12.377331189281952	52
3	-0.042	12.121031517074604	52
3	-0.041	11.85708410517	52
3	-0.04	11.591079556875512	52
3	-0.039	11.325887936301111	52
3	-0.038	11.06447475760874	52
3	-0.037	10.814612262040162	52
3	-0.036	10.680444697097231	52
3	-0.035	10.635431873352037	52
3	-0.034	10.620998691257977	52
3	-0.033	10.643162639460003	52
3	-0.032	10.625364500547816	52
3	-0.031	10.540725126213154	52
3	-0.03	10.295882263446488	52
3	-0.029	10.056783756640511	52
3	-0.028	9.85437526349285	52
3	-0.027	9.682305551574547	52
3	-0.026	9.515680698671307	52
3	-0.025	9.355711368915161	52
3	-0.024	9.215393386467058	52
3	-0.023	9.225242247011746	52
3	-0.022	9.20221760683311	52
3	-0.021	9.051070474795498	52
3	-0.02	8.875444517061856	52
3	-0.019	8.797462281278005	52
3	-0.018	8.677994079484183	52
3	-0.017	8.499873064559274	52
3	-0.016	8.311682261307524	52
3	-0.015	8.145075409062683	52
3	-0.014	8.1007310211923	52
3	-0.013	8.117622021438724	52
3	-0.012	7.959327721191503	52
3	-0.011	7.773778400374685	52
3	-0.01	7.609616321428673	52
3	-0.009	7.491104933572915	52
3	-0.008	7.430312154232394	52
3	-0.007	7.4021877061321675	52
3	-0.006	7.387947312295454	52
3	-0.005	7.379777252403034	52
3	-0.004	7.372082845231177	52
3	-0.003	7.343254884826387	52
3	-0.002	7.2950930631941295	52
3	-0.001	7.262825179855014	52
3	0.0	7.251814354704863	52
3	0.001	7.262825106969602	52
3	0.002	7.2950929948695356	52
3	0.003	7.343254838793025	52
3	0.004	7.372082987812982	52
3	0.005	7.37977728863545	52
3	0.006	7.387947301040894	52
3	0.007	7.402187382892501	52
3	0.008	7.430312296431502	52
3	0.009	7.491104892537678	52
3	0.01	7.6096164307643495	52
3	0.011	7.773778549088961	52
3	0.012	7.959328016362464	52
3	0.013	8.11762225206592	52
3	0.014	8.1007312208446	52
3	0.015	8.145075244306717	52
3	0.016	8.311682344801657	52
3	0.017	8.49987310350513	52
3	0.018	8.677993921414851	52
3	0.019	8.797462277311103	52
3	0.02	8.875445228867855	52
3	0.021	9.05106991421554	52
3	0.022	9.202203139024713	52
3	0.023	9.22524377201606	52
3	0.024	9.21545378428109	52
3	0.025	9.355714488076934	52
3	0.026	9.515680494098316	52
3	0.027	9.682298526875604	52
3	0.028	9.854375638233876	52
3	0.029	10.056783712882876	52
3	0.03	10.295882150401406	52
3	0.031	10.540725149961895	52
3	0.032	10.625364142045886	52
3	0.033	10.643163252478182	52
3	0.034	10.620998613711947	52
3	0.035	10.635431685492074	52
3	0.036	10.680444788612283	52
3	0.037	10.814612314734793	52
3	0.038	11.064474714483339	52
3	0.039	11.325887964095577	52
3	0.04	11.591079709893128	52
3	0.041	11.857084087973673	52
3	0.042	12.121027743463651	52
3	0.043	12.377331145419044	52
3	0.044	12.530672856947517	52
3	0.045	12.512230069796354	52
3	0.046	12.529815684910943	52
3	0.047	12.643962583430554	52
3	0.048	12.838629931886947	52
3	0.049	12.848410841525	52
3	0.05	12.861027681869626	52
3	0.051	13.061193988414292	52
3	0.052	13.261488604796355	52
3	0.053	13.462208331154578	52
3	0.054	13.663688053275736	52
3	0.055	13.866135136515888	52
3	0.056	14.06963770390563	52
3	0.057	14.274176727449214	52
3	0.058	14.479623614095672	52
3	0.059	14.685713762076695	52
3	0.06	14.89208313749049	52
3	0.061	15.09813295974385	52
3	0.062	15.302172689415546	52
3	0.063	15.501440689409275	52
3	0.064	15.69120979867536	52
3	0.065	15.863476375558438	52
3	0.066	16.008970188615354	52
3	0.067	16.125337965153975	52
3	0.068	16.220681239011448	52
3	0.069	16.306040189869968	52
3	0.07	16.39594499580774	52
3	0.071	16.58843958129378	52
3	0.072	16.852821954123982	52
3	0.073	17.1229461439514	52
3	0.074	17.3947464246716	52
3	0.075	17.667409824868162	52
3	0.076	17.940471223004767	52
3	0.077	18.213434296072858	52
3	0.078	18.48558950916281	52
3	0.079	18.755786158862964	52
3	0.08	19.022026205493994	52
3	0.081	19.28078742927678	52
3	0.082	19.526429557971863	52
3	0.083	19.752793753326767	52
3	0.084	19.95879418969361	52
3	0.085	20.15057352558219	52
3	0.086	20.335877692493657	52
3	0.087	20.520071577618744	52
3	0.088	20.706197979345024	52
3	0.089	20.89592348466375	52
3	0.09	21.090181275937315	52
3	0.091	21.28951332053979	52
3	0.092	21.494241774256622	52
3	0.093	21.70456086939863	52
3	0.094	21.920588657272184	52
3	0.095	22.142397051872344	52
3	0.096	22.370050244775374	52
3	0.097	22.603699625201987	52
3	0.098	22.844952610102446	52
3	0.099	23.1214697511614	52
3	0.1	23.415855390009078	52
3	0.101	23.712438121046514	52
3	0.102	24.010576571172578	52
3	0.103	24.3100570258825	52
3	0.104	24.610708165481483	52
3	0.105	24.912343275285682	52
3	0.106	25.214764952777706	52
3	0.107	25.51776264024383	52
3	0.108	25.821150054211767	52
3	0.109	26.12481764816795	52
3	0.11	26.428802417544038	52
3	0.111	26.733334742274643	52
3	0.112	27.038834335991403	52
3	0.113	27.34582149977854	52
3	0.114	27.654813582564483	52
3	0.115	27.96623574110442	52
3	0.116	28.280381495243677	52
3	0.117	28.597420102771967	52
3	0.118	28.917414045278093	52
3	0.119	29.240353419783503	52
3	0.12	29.56618599885022	52
3	0.121	29.894835844577486	52
3	0.122	30.22622629932669	52
3	0.123	30.560295309414602	52
3	0.124	30.897128451190333	52
3	0.125	31.259814682055307	52
3	0.126	31.63533789213364	52
3	0.127	32.014817040956075	52
3	0.128	32.39814436679054	52
3	0.129	32.785217498723455	52
3	0.13	33.17586196928515	52
3	0.131	33.56945955777556	52
3	0.132	33.95819049019247	52
3	0.133	34.32683872056718	52
3	0.134	34.695125757699955	52
3	0.135	35.06668780569315	52
3	0.136	35.44212358518632	52
3	0.137	35.82179470694811	52
3	0.138	36.20599442841592	52
3	0.139	36.594950779634985	52
3	0.14	36.98881371445594	52
3	0.141	37.38764368733542	52
3	0.142	37.79141412426107	52
3	0.143	38.20003049599006	52
3	0.144	38.6133490963279	52
3	0.145	39.03120184036002	52
3	0.146	39.453411037624264	52
3	0.147	39.87980545660282	52
3	0.148	40.310220810135675	52
3	0.149	40.74450965756169	52
3	0.15	41.182536713338855	52
3	-0.15	41.644441099309404	53
3	-0.149	41.208692199301964	53
3	-0.148	40.76842772752339	53
3	-0.147	40.32672743960332	53
3	-0.146	39.88533690731945	53
3	-0.145	39.445249442910196	53
3	-0.144	39.007054865875006	53
3	-0.143	38.571130313192356	53
3	-0.142	38.13773060737678	53
3	-0.141	37.70704169340032	53
3	-0.14	37.27920577533158	53
3	-0.139	36.85434078112366	53
3	-0.138	36.43254735364032	53
3	-0.137	36.01391705481782	53
3	-0.136	35.59854065541674	53
3	-0.135	35.18651736183261	53
3	-0.134	34.77799171407912	53
3	-0.133	34.37334991932257	53
3	-0.132	33.976033687157916	53
3	-0.131	33.60559379005248	53
3	-0.13	33.24668383728115	53
3	-0.129	32.89137934868582	53
3	-0.128	32.538986293276814	53
3	-0.127	32.189282769519046	53
3	-0.126	31.84214213025512	53
3	-0.125	31.49747766342607	53
3	-0.124	31.15523152346403	53
3	-0.123	30.81536175175314	53
3	-0.122	30.47785338596769	53
3	-0.121	30.14270974190259	53
3	-0.12	29.809961053583468	53
3	-0.119	29.479667448632195	53
3	-0.118	29.151929404308113	53
3	-0.117	28.826894939719853	53
3	-0.116	28.504779545630406	53
3	-0.115	28.185883710697013	53
3	-0.114	27.870608073880927	53
3	-0.113	27.55947275512051	53
3	-0.112	27.25310725424449	53
3	-0.111	26.952203463407294	53
3	-0.11	26.657431688117175	53
3	-0.109	26.36932300498425	53
3	-0.108	26.088201206239663	53
3	-0.107	25.814169438943324	53
3	-0.106	25.5471690922973	53
3	-0.105	25.287052629938003	53
3	-0.104	25.033645475225082	53
3	-0.103	24.786774009490284	53
3	-0.102	24.546291080152947	53
3	-0.101	24.31206872472843	53
3	-0.1	24.08400547921684	53
3	-0.099	23.86201389717179	53
3	-0.098	23.64602456969063	53
3	-0.097	23.435973984832014	53
3	-0.096	23.231806581737306	53
3	-0.095	23.03346706791974	53
3	-0.094	22.840895933249925	53
3	-0.093	22.654006572409433	53
3	-0.092	22.472562224991535	53
3	-0.091	22.287210096294015	53
3	-0.09	22.00605928139285	53
3	-0.089	21.720133732105477	53
3	-0.088	21.436565691460235	53
3	-0.087	21.156458311579435	53
3	-0.086	20.88149527387005	53
3	-0.085	20.614679479565883	53
3	-0.084	20.361261916247596	53
3	-0.083	20.12873212025505	53
3	-0.082	19.922615912444506	53
3	-0.081	19.74002831423975	53
3	-0.08	19.568059354948346	53
3	-0.079	19.37692833777787	53
3	-0.078	19.1493676188131	53
3	-0.077	18.90862287378137	53
3	-0.076	18.665961295975332	53
3	-0.075	18.42433720216149	53
3	-0.074	18.184826272498277	53
3	-0.073	17.94805662603048	53
3	-0.072	17.71461311577091	53
3	-0.071	17.485259729992585	53
3	-0.07	17.261194372485313	53
3	-0.069	17.044493460288965	53
3	-0.068	16.838951924417138	53
3	-0.067	16.651345971007743	53
3	-0.066	16.49155094165947	53
3	-0.065	16.332585451038035	53
3	-0.064	16.061001232489453	53
3	-0.063	15.796043575532932	53
3	-0.062	15.546886649947416	53
3	-0.061	15.335400021378979	53
3	-0.06	15.195231195722648	53
3	-0.059	15.121567625827929	53
3	-0.058	15.08175721781528	53
3	-0.057	15.057965078644905	53
3	-0.056	15.01453467346867	53
3	-0.055	14.731276108825393	53
3	-0.054	14.448713123643246	53
3	-0.053	14.16849401992483	53
3	-0.052	13.89129768861121	53
3	-0.051	13.618159978645055	53
3	-0.05	13.350839971439566	53
3	-0.049	13.09270854200446	53
3	-0.048	12.859683470352735	53
3	-0.047	12.843765654112792	53
3	-0.046	12.824327932712649	53
3	-0.045	12.763476804241602	53
3	-0.044	12.609013758260962	53
3	-0.043	12.5604930582867	53
3	-0.042	12.480728995512814	53
3	-0.041	12.290536204906157	53
3	-0.04	12.0961397706805	53
3	-0.039	11.901184864821653	53
3	-0.038	11.706960299904361	53
3	-0.037	11.514104538181488	53
3	-0.036	11.32306647876702	53
3	-0.035	11.134437397128558	53
3	-0.034	10.949907510972945	53
3	-0.033	10.782286344995184	53
3	-0.032	10.744509293362444	53
3	-0.031	10.625051127311117	53
3	-0.03	10.600067368659808	53
3	-0.029	10.522050048347326	53
3	-0.028	10.383564255657005	53
3	-0.027	10.211621722261595	53
3	-0.026	10.026850570678386	53
3	-0.025	9.838188123548598	53
3	-0.024	9.650388156933895	53
3	-0.023	9.471324665221559	53
3	-0.022	9.355370490447937	53
3	-0.021	9.36488907762899	53
3	-0.02	9.188802703310936	53
3	-0.019	9.017826659848724	53
3	-0.018	8.932927141383352	53
3	-0.017	8.912402430807475	53
3	-0.016	8.786730120026643	53
3	-0.015	8.573340536790637	53
3	-0.014	8.36318420001991	53
3	-0.013	8.161389711485413	53
3	-0.012	8.146935695787073	53
3	-0.011	8.163887751171622	53
3	-0.01	8.141938149419627	53
3	-0.009	8.031228467909687	53
3	-0.008	7.893473469683953	53
3	-0.007	7.759462626485652	53
3	-0.006	7.6361705721522215	53
3	-0.005	7.527345661256061	53
3	-0.004	7.437833190380816	53
3	-0.003	7.3896965979363305	53
3	-0.002	7.3819948214458595	53
3	-0.001	7.380343637590907	53
3	0.0	7.37997701211761	53
3	0.001	7.3803434799464185	53
3	0.002	7.3819947489615885	53
3	0.003	7.389696560717734	53
3	0.004	7.4378333446858385	53
3	0.005	7.527345662133149	53
3	0.006	7.636170474856492	53
3	0.007	7.759462350482063	53
3	0.008	7.893473538101225	53
3	0.009	8.03122850961089	53
3	0.01	8.141938292089623	53
3	0.011	8.163887843995274	53
3	0.012	8.146935898937596	53
3	0.013	8.16138986508983	53
3	0.014	8.363184271522995	53
3	0.015	8.573340327665408	53
3	0.016	8.786730301459167	53
3	0.017	8.912402492257844	53
3	0.018	8.932927069419016	53
3	0.019	9.01782653871489	53
3	0.02	9.18880350588277	53
3	0.021	9.364888962681547	53
3	0.022	9.35536830891095	53
3	0.023	9.471326767025023	53
3	0.024	9.65041591937554	53
3	0.025	9.838189118015274	53
3	0.026	10.026850629201727	53
3	0.027	10.211618092157382	53
3	0.028	10.383564344946594	53
3	0.029	10.52204969574304	53
3	0.03	10.60006726375189	53
3	0.031	10.625050729255824	53
3	0.032	10.744505585451279	53
3	0.033	10.78228676589495	53
3	0.034	10.949907135428766	53
3	0.035	11.134437099738447	53
3	0.036	11.323066528318542	53
3	0.037	11.51410459950431	53
3	0.038	11.706960251426816	53
3	0.039	11.901184909573013	53
3	0.04	12.096140103882506	53
3	0.041	12.290536094717922	53
3	0.042	12.480727034909796	53
3	0.043	12.560493015204921	53
3	0.044	12.609013821944055	53
3	0.045	12.763476871725965	53
3	0.046	12.824328118534044	53
3	0.047	12.843765997132422	53
3	0.048	12.859683551372783	53
3	0.049	13.092708678556331	53
3	0.05	13.350839977312061	53
3	0.051	13.618160164463989	53
3	0.052	13.891297651140142	53
3	0.053	14.168493981149382	53
3	0.054	14.448713145910938	53
3	0.055	14.731276115857654	53
3	0.056	15.014534699918915	53
3	0.057	15.05796503950543	53
3	0.058	15.081757254725265	53
3	0.059	15.121567661914918	53
3	0.06	15.195231179502139	53
3	0.061	15.335400057508432	53
3	0.062	15.54688675971712	53
3	0.063	15.79604359104226	53
3	0.064	16.061001250079872	53
3	0.065	16.3325855823188	53
3	0.066	16.491550877895918	53
3	0.067	16.65134595258995	53
3	0.068	16.83895191549285	53
3	0.069	17.044493535645124	53
3	0.07	17.261194546015762	53
3	0.071	17.485259792644104	53
3	0.072	17.714613064202247	53
3	0.073	17.948056563417314	53
3	0.074	18.18482638138454	53
3	0.075	18.424337154559684	53
3	0.076	18.66596133739969	53
3	0.077	18.908622976258734	53
3	0.078	19.149367619790468	53
3	0.079	19.376928421422676	53
3	0.08	19.568059313079942	53
3	0.081	19.740028239211753	53
3	0.082	19.922615998566712	53
3	0.083	20.1287321596056	53
3	0.084	20.361261936244453	53
3	0.085	20.61467942568044	53
3	0.086	20.88149524954526	53
3	0.087	21.15645825666905	53
3	0.088	21.436565834403474	53
3	0.089	21.720133777569565	53
3	0.09	22.00605938770194	53
3	0.091	22.28721024111922	53
3	0.092	22.47256230936641	53
3	0.093	22.654006554920517	53
3	0.094	22.84089605921902	53
3	0.095	23.033467109885052	53
3	0.096	23.23180672971772	53
3	0.097	23.435973959772795	53
3	0.098	23.646024534204756	53
3	0.099	23.862013962633867	53
3	0.1	24.084005610603565	53
3	0.101	24.312068742975285	53
3	0.102	24.546291016160215	53
3	0.103	24.786773831718904	53
3	0.104	25.033645552341298	53
3	0.105	25.287052698504368	53
3	0.106	25.547169117881953	53
3	0.107	25.814169465805247	53
3	0.108	26.088201287807845	53
3	0.109	26.369323023651994	53
3	0.11	26.657431749828106	53
3	0.111	26.952203522407604	53
3	0.112	27.253107223344884	53
3	0.113	27.559472894673785	53
3	0.114	27.870607922918115	53
3	0.115	28.185883741802655	53
3	0.116	28.504779518404067	53
3	0.117	28.82689482831972	53
3	0.118	29.151929307008338	53
3	0.119	29.479667471208284	53
3	0.12	29.809960979558586	53
3	0.121	30.142709682124742	53
3	0.122	30.477853546682162	53
3	0.123	30.81536218055117	53
3	0.124	31.155230867827466	53
3	0.125	31.497477941424115	53
3	0.126	31.842142087341408	53
3	0.127	32.189282809275035	53
3	0.128	32.53898623752053	53
3	0.129	32.89137943790321	53
3	0.13	33.2466839072252	53
3	0.131	33.60559389203	53
3	0.132	33.97603380125824	53
3	0.133	34.37334991465716	53
3	0.134	34.777991715950435	53
3	0.135	35.18651730735135	53
3	0.136	35.59854060315562	53
3	0.137	36.01391695010486	53
3	0.138	36.432547285684045	53
3	0.139	36.8543407292992	53
3	0.14	37.27920578284154	53
3	0.141	37.70704167310377	53
3	0.142	38.1377305543829	53
3	0.143	38.57113036257364	53
3	0.144	39.00705491774154	53
3	0.145	39.44524943281417	53
3	0.146	39.885336781915875	53
3	0.147	40.32672747022554	53
3	0.148	40.768427882216876	53
3	0.149	41.20869230269257	53
3	0.15	41.64444105354875	53
3	-0.15	41.92410901769072	54
3	-0.149	41.53750313536106	54
3	-0.148	41.158646468015014	54
3	-0.147	40.784599073389785	54
3	-0.146	40.41372133331488	54
3	-0.145	40.04512029180818	54
3	-0.144	39.67829586136467	54
3	-0.143	39.31296611905634	54
3	-0.142	38.94896921760182	54
3	-0.141	38.58621772231498	54
3	-0.14	38.224667764795775	54
3	-0.139	37.864306283528585	54
3	-0.138	37.505137895447504	54
3	-0.137	37.1471788796076	54
3	-0.136	36.79045473159708	54
3	-0.135	36.43499407498481	54
3	-0.134	36.08082889009677	54
3	-0.133	35.7279932047517	54
3	-0.132	35.3765202578434	54
3	-0.131	35.026440494903376	54
3	-0.13	34.67778713173495	54
3	-0.129	34.330588999311786	54
3	-0.128	33.98487379057285	54
3	-0.127	33.64066777619101	54
3	-0.126	33.297994723278954	54
3	-0.125	32.956876096748225	54
3	-0.124	32.61733285510413	54
3	-0.123	32.27938086730388	54
3	-0.122	31.94303593904793	54
3	-0.121	31.608311905081052	54
3	-0.12	31.275219160630233	54
3	-0.119	30.943767257733818	54
3	-0.118	30.613963089027145	54
3	-0.117	30.285810311348946	54
3	-0.116	29.959311591857382	54
3	-0.115	29.634469081648675	54
